0.0,8.0,-9.0,-41.0,-8.0,18.0,-2.0
0.00698552,10.0,-10.0,-40.0,-6.0,17.0,-1.0
0.016561562,9.0,-7.0,-41.0,-7.0,20.0,-2.0
0.028561354,8.0,-8.0,-41.0,-8.0,19.0,-2.0
0.03717974,11.0,-8.0,-40.0,-5.0,19.0,-1.0
0.048816305,10.0,-8.0,-41.0,-6.0,19.0,-2.0
0.058816303,8.0,-9.0,-41.0,-8.0,17.0,-2.0
0.06853662,8.0,-9.0,-41.0,-8.0,17.0,-2.0
0.08222161,9.0,-7.0,-41.0,-7.0,19.0,-2.0
0.08833506,9.0,-7.0,-40.0,-7.0,19.0,-1.0
0.09833506,9.0,-7.0,-40.0,-7.0,19.0,-1.0
0.10921052,9.0,-7.0,-40.0,-7.0,19.0,-1.0
0.117146455,11.0,-6.0,-40.0,-5.0,20.0,-1.0
0.1309861,10.0,-9.0,-42.0,-6.0,16.0,-3.0
0.13488974,10.0,-9.0,-42.0,-6.0,16.0,-3.0
0.14570479,9.0,-8.0,-42.0,-8.0,17.0,-3.0
0.15453328,9.0,-7.0,-41.0,-8.0,19.0,-2.0
0.16546802,9.0,-8.0,-40.0,-8.0,18.0,-2.0
0.17696364,10.0,-7.0,-43.0,-7.0,19.0,-3.0
0.1876527,10.0,-6.0,-40.0,-6.0,20.0,-3.0
0.1976527,10.0,-7.0,-42.0,-6.0,19.0,-2.0
0.2076527,10.0,-7.0,-42.0,-6.0,19.0,-2.0
0.21381713,10.0,-7.0,-42.0,-6.0,19.0,-2.0
0.22691005,9.0,-7.0,-44.0,-8.0,18.0,-4.0
0.2385363,10.0,-4.0,-40.0,-7.0,21.0,-4.0
0.2485363,8.0,-5.0,-42.0,-9.0,20.0,-2.0
0.2585363,8.0,-5.0,-42.0,-9.0,20.0,-2.0
0.26366177,8.0,-5.0,-42.0,-9.0,20.0,-2.0
0.275557,8.0,-1.0,-45.0,-9.0,23.0,-5.0
0.2878004,11.0,-1.0,-43.0,-5.0,23.0,-3.0
0.29780042,7.0,5.0,-45.0,-9.0,27.0,-4.0
0.3078004,7.0,5.0,-45.0,-9.0,27.0,-4.0
0.3191893,7.0,5.0,-45.0,-9.0,27.0,-4.0
0.32420084,11.0,6.0,-44.0,-5.0,25.0,-2.0
0.3328972,12.0,8.0,-44.0,-4.0,26.0,-2.0
0.34289718,10.0,8.0,-46.0,-6.0,24.0,-3.0
0.35403296,10.0,8.0,-46.0,-6.0,24.0,-3.0
0.36538953,10.0,14.0,-46.0,-7.0,28.0,-3.0
0.37329397,12.0,13.0,-46.0,-5.0,25.0,-3.0
0.38509303,16.0,17.0,-42.0,-1.0,26.0,-3.0
0.39405292,16.0,22.0,-43.0,-2.0,29.0,-3.0
0.40298954,15.0,23.0,-42.0,-4.0,28.0,-3.0
0.4121753,19.0,25.0,-40.0,-1.0,27.0,2.0
0.42219022,19.0,27.0,-39.0,-2.0,26.0,2.0
0.43194896,20.0,26.0,-36.0,-3.0,23.0,4.0
0.44198322,21.0,28.0,-36.0,-3.0,23.0,2.0
0.45198324,23.0,29.0,-34.0,-2.0,22.0,3.0
0.46198323,23.0,29.0,-34.0,-2.0,22.0,3.0
0.47198322,23.0,29.0,-34.0,-2.0,22.0,3.0
0.48198324,23.0,29.0,-34.0,-2.0,22.0,3.0
0.49008036,23.0,29.0,-34.0,-2.0,22.0,3.0
0.50008035,27.0,31.0,-30.0,-1.0,21.0,4.0
0.5089009,27.0,31.0,-30.0,-1.0,21.0,4.0
0.5263497,30.0,33.0,-25.0,-1.0,22.0,6.0
0.5363497,33.0,33.0,-20.0,-1.0,20.0,7.0
