0.007046563,23.0,-34.0,-31.0
0.018588645,23.0,-34.0,-31.0
0.027622188,23.0,-33.0,-32.0
0.036722656,24.0,-33.0,-32.0
0.051153593,24.0,-33.0,-32.0
0.06115359,24.0,-33.0,-32.0
0.07115359,24.0,-33.0,-32.0
0.07741245,24.0,-33.0,-32.0
0.09230896,24.0,-33.0,-33.0
0.10883677,24.0,-33.0,-32.0
0.11883677,24.0,-32.0,-32.0
0.13058849,24.0,-32.0,-32.0
0.13707203,24.0,-32.0,-31.0
0.14707203,24.0,-32.0,-32.0
0.15801568,24.0,-32.0,-32.0
0.16801567,25.0,-31.0,-32.0
0.17801568,25.0,-31.0,-32.0
0.19270787,25.0,-31.0,-32.0
0.19698974,25.0,-31.0,-32.0
0.20698975,24.0,-30.0,-34.0
0.21698974,24.0,-30.0,-34.0
0.22698975,24.0,-30.0,-34.0
0.23698974,24.0,-30.0,-34.0
0.24786808,24.0,-30.0,-34.0
0.25786808,25.0,-27.0,-36.0
0.26786807,25.0,-27.0,-36.0
0.27786806,25.0,-27.0,-36.0
0.29170042,25.0,-27.0,-36.0
0.29708365,25.0,-25.0,-37.0
0.30708364,25.0,-20.0,-39.0
0.31708366,25.0,-20.0,-39.0
0.32708365,25.0,-20.0,-39.0
0.34071296,25.0,-20.0,-39.0
0.34473234,25.0,-18.0,-39.0
0.35473236,29.0,-7.0,-41.0
0.36473235,29.0,-7.0,-41.0
0.37473235,29.0,-7.0,-41.0
0.38473237,29.0,-7.0,-41.0
0.39445803,29.0,-7.0,-41.0
0.40590778,29.0,-4.0,-40.0
0.41464072,30.0,-1.0,-39.0
0.42464074,33.0,4.0,-36.0
0.43500608,33.0,4.0,-36.0
0.44500607,36.0,9.0,-33.0
0.45501128,36.0,9.0,-33.0
0.46501127,41.0,12.0,-26.0
0.47501126,41.0,12.0,-26.0
0.48501125,41.0,12.0,-26.0
0.49501127,41.0,12.0,-26.0
0.50377387,41.0,12.0,-26.0
0.51925254,42.0,12.0,-25.0
0.5252563,43.0,12.0,-23.0
0.53525627,45.0,9.0,-18.0
0.548878,45.0,9.0,-18.0
0.5643695,47.0,7.0,-15.0
0.5743695,49.0,-6.0,-11.0
0.5843695,49.0,-6.0,-11.0
0.5943695,49.0,-6.0,-11.0
0.60436946,49.0,-6.0,-11.0
0.61436945,49.0,-6.0,-11.0
0.62436944,49.0,-6.0,-11.0
0.6343695,49.0,-6.0,-11.0
0.6443695,49.0,-6.0,-11.0
0.6530084,49.0,-6.0,-11.0
0.6630084,48.0,-9.0,-11.0
0.6730084,48.0,-9.0,-11.0
0.682025,48.0,-9.0,-11.0
0.692025,47.0,-9.0,-8.0
0.702025,47.0,-9.0,-8.0
0.71202505,47.0,-9.0,-8.0
0.72202504,47.0,-9.0,-8.0
0.7282492,47.0,-9.0,-8.0
