0.005573281,-5.0,-15.0,-10.0,-8.0,21.0,3.0
0.015573281,-9.0,-13.0,-8.0,-12.0,24.0,6.0
0.02383776,-9.0,-13.0,-8.0,-12.0,24.0,6.0
0.0362475,-9.0,-12.0,-7.0,-12.0,25.0,7.0
0.042320624,-10.0,-14.0,-9.0,-13.0,23.0,5.0
0.05133672,-7.0,-13.0,-7.0,-10.0,23.0,6.0
0.06448505,-6.0,-14.0,-12.0,-8.0,22.0,1.0
0.0745649,-7.0,-14.0,-10.0,-9.0,22.0,3.0
0.08388078,-5.0,-11.0,-7.0,-7.0,25.0,6.0
0.09400631,-8.0,-15.0,-10.0,-10.0,20.0,4.0
0.104741976,-5.0,-12.0,-9.0,-8.0,23.0,5.0
0.11448833,-6.0,-13.0,-11.0,-9.0,22.0,3.0
0.12614962,-6.0,-13.0,-11.0,-9.0,22.0,3.0
0.133515,-6.0,-13.0,-10.0,-10.0,22.0,4.0
0.14735079,-9.0,-13.0,-10.0,-13.0,22.0,5.0
0.15350364,-10.0,-12.0,-10.0,-14.0,23.0,5.0
0.16350365,-8.0,-14.0,-12.0,-11.0,21.0,3.0
0.17350365,-8.0,-14.0,-12.0,-11.0,21.0,3.0
0.18122636,-8.0,-14.0,-12.0,-11.0,21.0,3.0
0.19800046,-8.0,-13.0,-12.0,-10.0,22.0,3.0
0.20275916,-8.0,-10.0,-10.0,-10.0,25.0,6.0
0.21275917,-9.0,-13.0,-15.0,-11.0,22.0,1.0
0.22275917,-9.0,-13.0,-15.0,-11.0,22.0,1.0
0.23131011,-9.0,-13.0,-15.0,-11.0,22.0,1.0
0.24131005,-10.0,-14.0,-16.0,-11.0,21.0,1.0
0.25196537,-7.0,-9.0,-13.0,-8.0,26.0,4.0
0.2622297,-9.0,-12.0,-16.0,-10.0,23.0,2.0
0.28011054,-10.0,-12.0,-16.0,-11.0,22.0,3.0
0.29609853,-11.0,-11.0,-19.0,-12.0,23.0,3.0
0.30134937,-9.0,-9.0,-16.0,-10.0,25.0,4.0
