0.007484323,7.0,-22.0,-33.0,-4.0,19.0,-1.0
0.010920104,4.0,-24.0,-33.0,-7.0,17.0,-1.0
0.021596773,4.0,-24.0,-34.0,-8.0,17.0,-2.0
0.03198917,7.0,-23.0,-33.0,-5.0,18.0,-1.0
0.04118573,4.0,-24.0,-33.0,-8.0,17.0,-1.0
0.051185727,6.0,-18.0,-29.0,-6.0,23.0,3.0
0.06259786,6.0,-18.0,-29.0,-6.0,23.0,3.0
0.07259786,6.0,-21.0,-31.0,-6.0,20.0,1.0
0.08259787,6.0,-21.0,-31.0,-6.0,20.0,1.0
0.097253546,6.0,-21.0,-31.0,-6.0,20.0,1.0
0.111452036,2.0,-21.0,-34.0,-10.0,19.0,-2.0
0.12239062,4.0,-24.0,-33.0,-8.0,16.0,-1.0
0.13239062,2.0,-21.0,-35.0,-9.0,18.0,-3.0
0.14239062,2.0,-21.0,-35.0,-9.0,18.0,-3.0
0.15239063,2.0,-21.0,-35.0,-9.0,18.0,-3.0
0.16258818,2.0,-21.0,-35.0,-9.0,18.0,-3.0
0.17274901,1.0,-23.0,-37.0,-10.0,17.0,-3.0
0.18282926,1.0,-23.0,-37.0,-9.0,16.0,-3.0
0.19227885,3.0,-20.0,-37.0,-7.0,20.0,-2.0
0.19970135,1.0,-17.0,-37.0,-8.0,23.0,-1.0
0.20970136,2.0,-19.0,-37.0,-6.0,20.0,-1.0
0.22461407,2.0,-19.0,-37.0,-6.0,20.0,-1.0
0.23461406,2.0,-13.0,-36.0,-6.0,25.0,-1.0
0.24461406,2.0,-13.0,-36.0,-6.0,25.0,-1.0
0.25076926,2.0,-13.0,-36.0,-6.0,25.0,-1.0
0.26123744,2.0,-11.0,-42.0,-8.0,26.0,-5.0
0.2749465,2.0,-9.0,-45.0,-8.0,27.0,-8.0
0.2849465,2.0,-4.0,-43.0,-8.0,29.0,-5.0
0.293599,2.0,-4.0,-43.0,-8.0,29.0,-5.0
0.29875797,-1.0,-4.0,-47.0,-8.0,31.0,-7.0
0.30788597,1.0,1.0,-49.0,-6.0,29.0,-7.0
0.32107213,1.0,3.0,-51.0,-6.0,28.0,-8.0
0.33107212,1.0,9.0,-48.0,-5.0,30.0,-3.0
0.34373006,1.0,9.0,-48.0,-5.0,30.0,-3.0
0.35373005,4.0,22.0,-47.0,-2.0,37.0,1.0
0.36447644,4.0,22.0,-47.0,-2.0,37.0,1.0
0.37447646,8.0,36.0,-42.0,-2.0,45.0,6.0
0.38447645,8.0,36.0,-42.0,-2.0,45.0,6.0
0.39447644,8.0,36.0,-42.0,-2.0,45.0,6.0
0.4088001,8.0,36.0,-42.0,-2.0,45.0,6.0
0.42492872,7.0,41.0,-37.0,-3.0,34.0,9.0
0.42916244,12.0,47.0,-33.0,-3.0,36.0,12.0
0.43916243,20.0,50.0,-26.0,7.0,35.0,17.0
0.44916242,20.0,50.0,-26.0,7.0,35.0,17.0
0.45916244,20.0,50.0,-26.0,7.0,35.0,17.0
0.4692054,20.0,50.0,-26.0,7.0,35.0,17.0
0.4792054,26.0,51.0,-19.0,3.0,21.0,11.0
0.48996213,26.0,51.0,-19.0,3.0,21.0,11.0
0.49996215,31.0,49.0,-14.0,4.0,17.0,11.0
0.50996214,31.0,49.0,-14.0,4.0,17.0,11.0
0.51996213,31.0,49.0,-14.0,4.0,17.0,11.0
0.5338296,31.0,49.0,-14.0,4.0,17.0,11.0
0.5493669,33.0,45.0,-12.0,4.0,14.0,6.0
0.55936694,42.0,29.0,-9.0,4.0,14.0,5.0
0.56936693,42.0,29.0,-9.0,4.0,14.0,5.0
0.5793669,42.0,29.0,-9.0,4.0,14.0,5.0
0.5942273,42.0,29.0,-9.0,4.0,14.0,5.0
0.6042273,43.0,20.0,-8.0,4.0,-3.0,2.0
0.61422735,43.0,20.0,-8.0,4.0,-3.0,2.0
0.62199175,43.0,20.0,-8.0,4.0,-3.0,2.0
0.63805264,43.0,15.0,-7.0,-5.0,4.0,2.0
0.6480527,38.0,15.0,-13.0,-12.0,-2.0,-6.0
0.6580527,38.0,15.0,-13.0,-12.0,-2.0,-6.0
0.6680527,38.0,15.0,-13.0,-12.0,-2.0,-6.0
0.67805266,38.0,15.0,-13.0,-12.0,-2.0,-6.0
0.6831648,38.0,15.0,-13.0,-12.0,-2.0,-6.0
0.69792694,37.0,-3.0,-15.0,-11.0,4.0,-7.0
0.7079269,34.0,-5.0,-16.0,-11.0,9.0,-5.0
0.7167364,34.0,-5.0,-16.0,-11.0,9.0,-5.0
0.7277844,32.0,-5.0,-14.0,-12.0,12.0,-2.0
0.738344,34.0,-1.0,-13.0,-9.0,18.0,-2.0
0.75106394,34.0,-3.0,-18.0,-8.0,18.0,-4.0
0.75601137,34.0,-3.0,-15.0,-7.0,18.0,-4.0
0.7652844,32.0,-4.0,-22.0,-8.0,18.0,-7.0
0.7752844,33.0,-4.0,-22.0,-7.0,17.0,-6.0
0.787295,33.0,-4.0,-22.0,-7.0,17.0,-6.0
0.80511,32.0,-4.0,-22.0,-7.0,17.0,-3.0
0.8166846,31.0,-4.0,-26.0,-8.0,21.0,-6.0
0.8286785,30.0,1.0,-24.0,-9.0,22.0,-2.0
0.83211577,29.0,2.0,-24.0,-9.0,23.0,-1.0
0.84435874,31.0,2.0,-28.0,-7.0,20.0,-4.0
0.8546691,30.0,2.0,-28.0,-7.0,18.0,-3.0
0.86466914,30.0,2.0,-27.0,-7.0,18.0,-2.0
0.87466913,30.0,2.0,-27.0,-7.0,18.0,-2.0
0.8846691,30.0,2.0,-27.0,-7.0,18.0,-2.0
0.8946691,30.0,2.0,-27.0,-7.0,18.0,-2.0
0.90482855,30.0,2.0,-27.0,-7.0,18.0,-2.0
0.91614544,30.0,3.0,-24.0,-6.0,20.0,3.0
0.9288007,31.0,4.0,-24.0,-5.0,21.0,3.0
0.93371695,33.0,4.0,-23.0,-3.0,20.0,3.0
0.9430656,31.0,1.0,-25.0,-6.0,17.0,3.0
0.9530656,36.0,2.0,-23.0,-1.0,17.0,1.0
0.964892,36.0,2.0,-23.0,-1.0,17.0,1.0
0.974892,37.0,3.0,-20.0,-1.0,18.0,3.0
0.98309934,37.0,3.0,-20.0,-1.0,18.0,3.0
0.9951764,36.0,5.0,-16.0,-3.0,21.0,7.0
1.0070997,39.0,8.0,-12.0,-1.0,24.0,10.0
1.0170997,40.0,6.0,-12.0,-2.0,21.0,8.0
1.0270997,40.0,6.0,-12.0,-2.0,21.0,8.0
1.033225,40.0,6.0,-12.0,-2.0,21.0,8.0
1.043225,41.0,14.0,-6.0,-3.0,26.0,9.0
1.053225,41.0,14.0,-6.0,-3.0,26.0,9.0
1.063225,41.0,14.0,-6.0,-3.0,26.0,9.0
1.073225,41.0,14.0,-6.0,-3.0,26.0,9.0
1.083225,41.0,14.0,-6.0,-3.0,26.0,9.0
1.0959809,41.0,14.0,-6.0,-3.0,26.0,9.0
1.1135927,42.0,20.0,-3.0,-6.0,27.0,3.0
1.1235927,41.0,26.0,-8.0,-7.0,30.0,-2.0
1.1335927,41.0,26.0,-8.0,-7.0,30.0,-2.0
1.1435927,41.0,26.0,-8.0,-7.0,30.0,-2.0
1.1565003,41.0,26.0,-8.0,-7.0,30.0,-2.0
