0.0,0.078654,-0.150375,-0.983246,0.066539
0.00963151,0.076511,-0.148833,-0.983613,0.067076
0.020145051,0.074692,-0.146985,-0.983932,0.068506
0.032140624,0.073558,-0.145114,-0.984273,0.068822
0.04343229,0.073192,-0.143044,-0.984514,0.070087
0.055648748,0.072938,-0.140673,-0.984811,0.070977
0.06581969,0.072962,-0.137583,-0.984934,0.075172
0.079510994,0.071866,-0.130665,-0.98572,0.078212
0.09290166,0.071697,-0.126575,-0.985905,0.08263
0.10453817,0.071281,-0.122172,-0.9863,0.084875
0.11307365,0.071155,-0.116912,-0.986566,0.089193
0.12921563,0.070801,-0.103999,-0.987334,0.096652
0.1423224,0.07113,-0.096485,-0.987341,0.103865
0.1544763,0.071608,-0.089042,-0.9874,0.109466
0.16469547,0.072762,-0.081486,-0.987087,0.117144
0.17855547,0.076382,-0.065684,-0.986258,0.13094
0.19181792,0.078729,-0.056511,-0.985479,0.13942
0.20318626,0.081109,-0.045969,-0.98469,0.147285
0.21207719,0.08356,-0.033476,-0.98359,0.156355
0.22755344,0.088336,-0.001224,-0.980561,0.175197
0.24057452,0.090553,0.019287,-0.97769,0.188544
0.25267667,0.092775,0.042095,-0.974252,0.201126
0.26051626,0.095054,0.06657,-0.968916,0.218479
0.27753437,0.101044,0.114466,-0.95541,0.252739
0.2901131,0.104592,0.136345,-0.947746,0.268787
0.3014999,0.107097,0.157612,-0.938165,0.289023
0.3097752,0.109365,0.178452,-0.92892,0.305452
0.32420015,0.11042,0.200728,-0.918307,0.322841
0.33662316,0.109249,0.254302,-0.891771,0.357964
0.3500128,0.106887,0.287673,-0.87415,0.376403
0.35923246,0.101837,0.325826,-0.851053,0.398965
0.36923245,0.090424,0.404265,-0.799175,0.435558
0.38056555,0.090424,0.404265,-0.799175,0.435558
0.38919154,0.083224,0.440389,-0.773258,0.448555
0.40574914,0.055262,0.506437,-0.715809,0.477581
0.4172015,0.037072,0.536771,-0.683095,0.493844
0.42748314,0.021385,0.560166,-0.653326,0.508843
0.43889657,0.003949,0.58248,-0.618602,0.527287
0.44905567,-0.010815,0.603343,-0.583577,0.543412
0.4590557,-0.050044,0.634977,-0.505734,0.581834
0.46754682,-0.050044,0.634977,-0.505734,0.581834
0.47950962,-0.08011,0.64203,-0.459476,0.60849
0.49642217,-0.142274,0.650297,-0.365541,0.650577
0.5127206,-0.15997,0.655025,-0.329077,0.661104
0.5226397,-0.205432,0.65077,-0.264281,0.681505
0.539472,-0.240919,0.653656,-0.193624,0.690797
0.5502571,-0.289725,0.640388,-0.125301,0.700186
0.5602571,-0.314447,0.642094,-0.067187,0.695933
0.56867063,-0.314447,0.642094,-0.067187,0.695933
0.57818115,-0.357478,0.626291,-0.004761,0.69278
0.58818114,-0.398798,0.61394,0.069716,0.677624
0.59699273,-0.398798,0.61394,0.069716,0.677624
0.61303115,-0.423798,0.601693,0.110681,0.667914
0.62303114,-0.436895,0.598736,0.169333,0.649586
0.6330312,-0.436895,0.598736,0.169333,0.649586
0.6478521,-0.436895,0.598736,0.169333,0.649586
0.66559285,-0.434833,0.599798,0.185759,0.645487
0.67559284,-0.427536,0.602575,0.193868,0.645391
0.68437207,-0.427536,0.602575,0.193868,0.645391
0.6983941,-0.421734,0.604879,0.194161,0.646964
0.7120425,-0.418958,0.605012,0.196577,0.647912
0.7275612,-0.408342,0.609986,0.192186,0.651335
0.73919415,-0.403463,0.613115,0.188323,0.652564
0.7547185,-0.39624,0.619509,0.178735,0.653647
0.7660015,-0.394212,0.62231,0.173557,0.653608
0.7832831,-0.387755,0.630999,0.156868,0.653358
0.7987547,-0.388043,0.634516,0.150495,0.651277
0.8094732,-0.386254,0.640286,0.141007,0.648812
0.8263736,-0.39146,0.647832,0.129523,0.640542
0.8367285,-0.391778,0.652628,0.121848,0.636976
0.8467285,-0.397391,0.656769,0.113941,0.630675
0.8550859,-0.397391,0.656769,0.113941,0.630675
0.86518335,-0.396819,0.659435,0.108496,0.629211
0.87518334,-0.396107,0.661906,0.101903,0.628167
0.88384265,-0.396107,0.661906,0.101903,0.628167
0.89929914,-0.3939,0.663174,0.098976,0.628685
0.9157967,-0.389792,0.663567,0.097231,0.631099
0.9249793,-0.387017,0.663598,0.096893,0.632824
0.9363602,-0.383127,0.66424,0.095856,0.634673
