-0.004848229,0.066383,-0.102319,-0.991925,0.034756
0.004246979,0.066383,-0.102319,-0.991925,0.034756
0.022154324,0.064347,-0.097491,-0.99247,0.036839
0.03308297,0.064682,-0.095138,-0.992509,0.041111
0.04365672,0.065255,-0.093436,-0.992585,0.042257
0.051727396,0.065679,-0.091442,-0.992596,0.045577
0.06336047,0.065306,-0.089179,-0.992771,0.046753
0.075816974,0.065107,-0.086429,-0.99282,0.050972
0.08945714,0.065848,-0.081295,-0.99302,0.054455
0.097554065,0.067067,-0.078704,-0.992927,0.058331
0.1091176,0.068399,-0.076058,-0.992895,0.060781
0.118026614,0.070031,-0.073068,-0.992792,0.064184
0.12852713,0.071957,-0.06979,-0.992699,0.067071
0.14145073,0.074314,-0.066093,-0.992549,0.07039
0.15351854,0.077423,-0.061421,-0.991877,0.080069
0.16096917,0.080473,-0.056622,-0.991592,0.084033
0.17743886,0.087591,-0.044362,-0.990507,0.096201
0.19064374,0.091412,-0.036298,-0.98948,0.106086
0.20239505,0.094843,-0.027366,-0.988952,0.110581
0.21013229,0.09799,-0.016665,-0.988204,0.116499
0.22546427,0.100717,-0.00422,-0.987465,0.121448
0.23970808,0.105217,0.026653,-0.985056,0.133722
0.25110912,0.107148,0.044558,-0.983247,0.140563
0.25961486,0.108864,0.063889,-0.980648,0.149652
0.2741473,0.110548,0.08425,-0.977598,0.158058
0.28285974,0.111839,0.106126,-0.973406,0.169438
0.29399127,0.113107,0.129206,-0.968625,0.179657
0.3047309,0.113782,0.154102,-0.962322,0.192981
0.31749943,0.115201,0.208704,-0.946151,0.219016
0.32530355,0.116837,0.23856,-0.935708,0.232135
0.3387342,0.118966,0.270208,-0.922419,0.24895
0.3487677,0.122131,0.302407,-0.906617,0.267727
0.36324376,0.125555,0.333845,-0.888394,0.289029
0.37549245,0.130483,0.392031,-0.845761,0.337598
0.38549244,0.131334,0.419636,-0.820692,0.364856
0.39374024,0.131334,0.419636,-0.820692,0.364856
0.40208465,0.131864,0.447297,-0.792553,0.392931
0.41751853,0.123827,0.49547,-0.731865,0.451164
0.42788437,0.115397,0.519564,-0.693711,0.485283
0.44309518,0.107256,0.541669,-0.654869,0.51598
0.45130292,0.097829,0.561327,-0.614735,0.545381
0.4668483,0.072192,0.59227,-0.529745,0.602804
0.4815187,0.053138,0.602828,-0.483379,0.632549
0.49832523,0.012368,0.611848,-0.394904,0.685228
0.5077796,-0.019491,0.610412,-0.341464,0.714436
0.5228805,-0.045494,0.60506,-0.297296,0.737188
0.5359132,-0.132993,0.577579,-0.168536,0.787597
0.55242735,-0.162083,0.560825,-0.125028,0.802228
0.56328434,-0.222255,0.529827,-0.035773,0.817682
0.5732843,-0.315258,0.46194,0.111397,0.82147
0.5819874,-0.315258,0.46194,0.111397,0.82147
0.5994087,-0.404407,0.385227,0.255814,0.789058
0.6159864,-0.457046,0.34547,0.320215,0.754467
0.6267399,-0.507057,0.290784,0.404604,0.703301
0.64231455,-0.528602,0.277927,0.427049,0.678944
0.6544409,-0.57617,0.234795,0.497856,0.604182
0.67118376,-0.596399,0.208137,0.535534,0.560526
0.68847865,-0.604114,0.203866,0.559668,0.529391
0.70546126,-0.587472,0.224245,0.559947,0.539489
0.71637833,-0.579201,0.223554,0.569946,0.538246
0.72981775,-0.563342,0.236973,0.566995,0.552273
0.7393891,-0.548073,0.243717,0.570545,0.560977
0.7548412,-0.506092,0.268267,0.564776,0.594079
0.76517093,-0.484765,0.275531,0.566213,0.60703
0.7788393,-0.461785,0.28369,0.565087,0.622052
0.7885603,-0.437603,0.292551,0.560869,0.639016
0.8041009,-0.395732,0.301784,0.559362,0.662899
0.8148419,-0.37653,0.306964,0.556186,0.67428
0.82827544,-0.361712,0.309863,0.556661,0.680644
0.83797383,-0.347826,0.315249,0.551932,0.689206
0.85341793,-0.337745,0.318073,0.556067,0.689598
0.8640493,-0.338072,0.319652,0.556758,0.688148
0.8776934,-0.343765,0.319344,0.560644,0.682291
0.8872627,-0.352649,0.319201,0.563749,0.675229
0.90274334,-0.380447,0.316409,0.573655,0.652735
0.91373974,-0.398538,0.312464,0.58184,0.636392
0.92720956,-0.415914,0.309457,0.58739,0.621468
0.93677944,-0.434347,0.304109,0.595319,0.6037
0.95226854,-0.467189,0.294708,0.606965,0.571379
0.9629348,-0.485893,0.283703,0.619575,0.547306
0.9766173,-0.499832,0.27902,0.624713,0.531082
0.9862133,-0.51608,0.26825,0.636112,0.507014
1.0016774,-0.536839,0.261721,0.642883,0.479589
1.0125844,-0.548974,0.250531,0.65275,0.458014
1.0261859,-0.555821,0.248683,0.654823,0.447688
1.0357697,-0.565483,0.238569,0.663731,0.42752
