0.0,0.171875,-0.131645,-0.744354,0.631715
0.016095573,0.171199,-0.131702,-0.743665,0.632697
0.032304116,0.169427,-0.130685,-0.744409,0.632511
0.041419063,0.168481,-0.130188,-0.744664,0.632566
0.051419064,0.166575,-0.128618,-0.745062,0.632923
0.062144008,0.166575,-0.128618,-0.745062,0.632923
0.071689166,0.165574,-0.127199,-0.744991,0.633555
0.08872536,0.16461,-0.125623,-0.745018,0.634089
0.097208075,0.163933,-0.12395,-0.744746,0.634913
0.114713855,0.162964,-0.120473,-0.744148,0.63653
0.1289875,0.162637,-0.118296,-0.743216,0.63811
0.13898751,0.168236,-0.115698,-0.736143,0.645293
0.14713912,0.168236,-0.115698,-0.736143,0.645293
0.16274494,0.172981,-0.111428,-0.732283,0.64917
0.17821735,0.175772,-0.106026,-0.724307,0.65821
0.19454671,0.175542,-0.091466,-0.709313,0.67653
0.21085948,0.168109,-0.074935,-0.702778,0.687186
0.2248013,0.164591,-0.063605,-0.691392,0.700599
0.2373427,0.159986,-0.053157,-0.686853,0.706973
0.2552367,0.149509,-0.027381,-0.668339,0.728161
0.2685007,0.142727,-0.013304,-0.6619,0.735757
0.27793604,0.134884,0.003915,-0.646561,0.750832
0.28793603,0.092221,0.085029,-0.607842,0.784087
0.29793602,0.092221,0.085029,-0.607842,0.784087
0.30793604,0.092221,0.085029,-0.607842,0.784087
0.31333995,0.092221,0.085029,-0.607842,0.784087
0.32333994,0.05653,0.159625,-0.566512,0.806465
0.33333993,0.05653,0.159625,-0.566512,0.806465
0.340595,0.05653,0.159625,-0.566512,0.806465
0.350595,0.031371,0.213789,-0.53003,0.819986
0.35927677,0.031371,0.213789,-0.53003,0.819986
0.37434745,0.01777,0.242207,-0.509144,0.825707
0.38721693,0.00326,0.271244,-0.48636,0.830583
0.3965185,-0.01025,0.300928,-0.466869,0.831486
0.41359526,-0.040622,0.360807,-0.416315,0.833576
0.42544955,-0.056979,0.389573,-0.38577,0.834366
0.43494564,-0.067251,0.41775,-0.364968,0.829312
0.4479254,-0.095585,0.467291,-0.298647,0.826627
0.45749304,-0.100031,0.491745,-0.278806,0.818808
0.47032267,-0.109123,0.514276,-0.249412,0.813267
0.48450598,-0.123076,0.534979,-0.212344,0.808429
0.50089586,-0.154105,0.572429,-0.135348,0.793887
0.5151642,-0.170896,0.588606,-0.095465,0.784361
0.5237736,-0.188365,0.602578,-0.05456,0.773589
0.53941894,-0.219382,0.625183,0.024024,0.748625
0.5499646,-0.243057,0.629961,0.073767,0.733914
0.5651015,-0.253845,0.637249,0.108481,0.719518
0.5739044,-0.268594,0.64101,0.147379,0.703733
0.59070724,-0.276204,0.653267,0.198863,0.676317
0.60000885,-0.28413,0.656115,0.22662,0.661381
0.6139506,-0.281299,0.66317,0.241248,0.650288
0.62355274,-0.282654,0.668197,0.257691,0.638133
0.64026284,-0.271439,0.683297,0.271073,0.621244
0.64898026,-0.270239,0.688476,0.278991,0.612482
0.6636441,-0.267765,0.693623,0.283879,0.605475
0.6729177,-0.266473,0.697651,0.28803,0.599427
0.68898445,-0.274066,0.699707,0.300006,0.587615
0.70122504,-0.2793,0.69945,0.304907,0.582916
0.7160205,-0.293804,0.696012,0.314021,0.575009
0.7259426,-0.298634,0.694799,0.314657,0.573638
0.7419307,-0.306719,0.691949,0.316863,0.571599
0.7519308,-0.324453,0.684868,0.319908,0.568632
0.7599441,-0.324453,0.684868,0.319908,0.568632
0.7699441,-0.339829,0.677636,0.318114,0.569323
0.7779872,-0.339829,0.677636,0.318114,0.569323
0.7882449,-0.347787,0.673239,0.31657,0.570591
0.80511105,-0.356443,0.667192,0.30581,0.578171
0.8145633,-0.360388,0.663937,0.299042,0.582993
0.8314329,-0.364911,0.660042,0.291941,0.588178
0.8487005,-0.372049,0.652378,0.273263,0.601089
0.865121,-0.37774,0.64428,0.249846,0.616272
0.8764105,-0.382909,0.638392,0.239402,0.623315
0.89124715,-0.386519,0.633168,0.227026,0.630998
0.9001085,-0.394041,0.625345,0.218316,0.637191
0.91647655,-0.404394,0.612071,0.19552,0.650849
0.92599314,-0.409193,0.605474,0.18328,0.657547
0.94036096,-0.416637,0.596893,0.173554,0.663332
